ponto_id,prediction
1420,"[-8.055782734118942, -34.95150685817409]"
1421,"[-8.055782734118942, -34.95150685817409]"
1426,"[-8.055782734118942, -34.95150685817409]"
1427,"[-8.055782734118942, -34.95150685817409]"
1429,"[-8.055782734118942, -34.95150685817409]"
1430,"[-8.055782734118942, -34.95150685817409]"
1432,"[-8.055782734118942, -34.95150685817409]"
1437,"[-8.055782734118942, -34.95150685817409]"
1438,"[-8.055782734118942, -34.95150685817409]"
1443,"[-8.055782734118942, -34.95150685817409]"
1446,"[-8.055782734118942, -34.95150685817409]"
1452,"[-8.055630920507499, -34.95159322028313]"
1453,"[-8.055630920507499, -34.95159322028313]"
1456,"[-8.055630920507499, -34.95159322028313]"
1458,"[-8.055630920507499, -34.95159322028313]"
1465,"[-8.055630920507499, -34.95159322028313]"
1467,"[-8.055630920507499, -34.95159322028313]"
1468,"[-8.055630920507499, -34.95159322028313]"
1470,"[-8.055630920507499, -34.95159322028313]"
1472,"[-8.055630920507499, -34.95159322028313]"
1477,"[-8.055630920507499, -34.95159322028313]"
1479,"[-8.055630920507499, -34.95159322028313]"
1480,"[-8.055630920507499, -34.95159322028313]"
1482,"[-8.055630920507499, -34.95159322028313]"
1483,"[-8.055630920507499, -34.95159322028313]"
1488,"[-8.055630920507499, -34.95159322028313]"
1491,"[-8.055630920507499, -34.95159322028313]"
1496,"[-8.055630920507499, -34.95159322028313]"
1501,"[-8.055633512182755, -34.95158503294539]"
1502,"[-8.055630920507499, -34.95159322028313]"
1509,"[-8.055630920507499, -34.95159322028313]"
1512,"[-8.055630920507499, -34.95159322028313]"
1513,"[-8.055630920507499, -34.95159322028313]"
1516,"[-8.055630920507499, -34.95159322028313]"
1527,"[-8.055631282849413, -34.95159207561208]"
1530,"[-8.055631282849413, -34.95159207561208]"
1532,"[-8.055631282849413, -34.95159207561208]"
1533,"[-8.055631282849413, -34.95159207561208]"
1535,"[-8.055631282849413, -34.95159207561208]"
1536,"[-8.055631282849413, -34.95159207561208]"
1543,"[-8.055631282849413, -34.95159207561208]"
1544,"[-8.055631282849413, -34.95159207561208]"
1545,"[-8.055631282849413, -34.95159207561208]"
1550,"[-8.055631282849413, -34.95159207561208]"
1557,"[-8.055631282849413, -34.95159207561208]"
1558,"[-8.055631282849413, -34.95159207561208]"
1559,"[-8.055631282849413, -34.95159207561208]"
1561,"[-8.055631282849413, -34.95159207561208]"
1562,"[-8.055631282849413, -34.95159207561208]"
1568,"[-8.055631282849413, -34.95159207561208]"
1569,"[-8.055631282849413, -34.95159207561208]"
1570,"[-8.055631282849413, -34.95159207561208]"
1575,"[-8.055631282849413, -34.95159207561208]"
1576,"[-8.055631282849413, -34.95159207561208]"
1578,"[-8.055631282849413, -34.95159207561208]"
1586,"[-8.055631282849413, -34.95159207561208]"
1593,"[-8.055631282849413, -34.95159207561208]"
1595,"[-8.055631282849413, -34.95159207561208]"
1597,"[-8.055631282849413, -34.95159207561208]"
1598,"[-8.05563092237272, -34.951593214390726]"
1599,"[-8.055631282849413, -34.95159207561208]"
1603,"[-8.055631282849413, -34.95159207561208]"
1606,"[-8.055676330052348, -34.951333562447566]"
1608,"[-8.055676330052348, -34.951333562447566]"
1614,"[-8.055676330052348, -34.951333562447566]"
1615,"[-8.055676330052348, -34.951333562447566]"
1616,"[-8.055676330052348, -34.951333562447566]"
1617,"[-8.055676330052348, -34.951333562447566]"
1618,"[-8.055676330052348, -34.951333562447566]"
1623,"[-8.055676330052348, -34.951333562447566]"
1626,"[-8.055676330052348, -34.951333562447566]"
1631,"[-8.055676330052348, -34.951333562447566]"
1642,"[-8.055676330052348, -34.951333562447566]"
1643,"[-8.055676330052348, -34.951333562447566]"
1649,"[-8.055676330052348, -34.951333562447566]"
1650,"[-8.055676330052348, -34.951333562447566]"
1656,"[-8.055676330052348, -34.951333562447566]"
1659,"[-8.055676330052348, -34.951333562447566]"
1662,"[-8.055676330052348, -34.951333562447566]"
1665,"[-8.055676330052348, -34.951333562447566]"
1670,"[-8.055676330052348, -34.951333562447566]"
1671,"[-8.055676330052348, -34.951333562447566]"
1672,"[-8.055676330052348, -34.951333562447566]"
1680,"[-8.055676330052348, -34.951333562447566]"
1683,"[-8.055676330052348, -34.951333562447566]"
1684,"[-8.055676330052348, -34.951333562447566]"
1688,"[-8.055676330052348, -34.951333562447566]"
1691,"[-8.055676330052348, -34.951333562447566]"
1699,"[-8.055676330052348, -34.951333562447566]"
1701,"[-8.055676330052348, -34.951333562447566]"
1713,"[-8.055676330052348, -34.951333562447566]"
1718,"[-8.055676330052348, -34.951333562447566]"
1720,"[-8.055676330052348, -34.951333562447566]"
1721,"[-8.055676330052348, -34.951333562447566]"
1726,"[-8.055676330052348, -34.951333562447566]"
1728,"[-8.055676330052348, -34.951333562447566]"
1729,"[-8.055676330052348, -34.951333562447566]"
1730,"[-8.055676330052348, -34.951333562447566]"
1731,"[-8.055676330052348, -34.951333562447566]"
1732,"[-8.055676330052348, -34.951333562447566]"
1737,"[-8.055676330052348, -34.951333562447566]"
1738,"[-8.055676330052348, -34.951333562447566]"
1739,"[-8.055676330052348, -34.951333562447566]"
1740,"[-8.055676330052348, -34.951333562447566]"
1741,"[-8.055676330052348, -34.951333562447566]"
1743,"[-8.055676330052348, -34.951333562447566]"
1744,"[-8.055676330052348, -34.951333562447566]"
1745,"[-8.055676330052348, -34.951333562447566]"
1746,"[-8.055676330052348, -34.951333562447566]"
1747,"[-8.055676330052348, -34.951333562447566]"
1758,"[-8.055676330052348, -34.951333562447566]"
1760,"[-8.055676330052348, -34.951333562447566]"
1765,"[-8.055676330052348, -34.951333562447566]"
1768,"[-8.055676330052348, -34.951333562447566]"
1770,"[-8.055676330052348, -34.951333562447566]"
1775,"[-8.055676330052348, -34.951333562447566]"
1777,"[-8.055676330052348, -34.951333562447566]"
1780,"[-8.055676330052348, -34.951333562447566]"
1783,"[-8.055676330052348, -34.951333562447566]"
1785,"[-8.055676330052348, -34.951333562447566]"
1790,"[-8.055676330052348, -34.951333562447566]"
1791,"[-8.055676330052348, -34.951333562447566]"
1793,"[-8.055676330052348, -34.951333562447566]"
1794,"[-8.055676330052348, -34.951333562447566]"
1803,"[-8.055676330052348, -34.951333562447566]"
1805,"[-8.055676330052348, -34.951333562447566]"
1807,"[-8.055677010052348, -34.95133365444756]"
1817,"[-8.055676330052348, -34.951333562447566]"
1825,"[-8.055676330052348, -34.951333562447566]"
1832,"[-8.055676330052348, -34.951333562447566]"
1833,"[-8.055676330052348, -34.951333562447566]"
1835,"[-8.055676330052348, -34.951333562447566]"
1839,"[-8.055676330052348, -34.951333562447566]"
1840,"[-8.055676330052348, -34.951333562447566]"
1844,"[-8.055677010052348, -34.95133365444756]"
1851,"[-8.055677010052348, -34.95133365444756]"
1860,"[-8.055677010052348, -34.95133365444756]"
1862,"[-8.055677010052348, -34.95133365444756]"
1864,"[-8.055677010052348, -34.95133365444756]"
1877,"[-8.055677010052348, -34.95133365444756]"
1880,"[-8.055677010052348, -34.95133365444756]"
1888,"[-8.055677010052348, -34.95133365444756]"
1891,"[-8.055677010052348, -34.95133365444756]"
1897,"[-8.055677010052348, -34.95133365444756]"
1915,"[-8.055677010052348, -34.95133365444756]"
1918,"[-8.055677010052348, -34.95133365444756]"
1919,"[-8.055677010052348, -34.95133365444756]"
1921,"[-8.055676330052348, -34.951333562447566]"
1922,"[-8.055676330052348, -34.951333562447566]"
1928,"[-8.055676330052348, -34.951333562447566]"
1934,"[-8.05547230945237, -34.95122871671436]"
1937,"[-8.05547230945237, -34.95122871671436]"
1941,"[-8.05547230945237, -34.95122871671436]"
1945,"[-8.05547230945237, -34.95122871671436]"
1952,"[-8.05547230945237, -34.95122871671436]"
1954,"[-8.05547230945237, -34.95122871671436]"
1957,"[-8.05547230945237, -34.95122871671436]"
1962,"[-8.05547230945237, -34.95122871671436]"
1963,"[-8.05547230945237, -34.95122871671436]"
1965,"[-8.05547230945237, -34.95122871671436]"
1971,"[-8.05547230945237, -34.95122871671436]"
1978,"[-8.05547230945237, -34.95122871671436]"
1981,"[-8.055833319999893, -34.95136190799982]"
1982,"[-8.055833319999893, -34.95136190799982]"
1989,"[-8.055833319999893, -34.95136190799982]"
1992,"[-8.055833319999893, -34.95136190799982]"
1995,"[-8.055503845452366, -34.95124658071433]"
2002,"[-8.055673462052347, -34.951331333114226]"
2004,"[-8.055677010052348, -34.95133365444756]"
2006,"[-8.055677010052348, -34.95133365444756]"
2008,"[-8.055677010052348, -34.95133365444756]"
2012,"[-8.055677010052348, -34.95133365444756]"
2013,"[-8.055677010052348, -34.95133365444756]"
2018,"[-8.055676330052348, -34.951333562447566]"
2022,"[-8.055677010052348, -34.95133365444756]"
2025,"[-8.055677010052348, -34.95133365444756]"
2029,"[-8.055676330052348, -34.951333562447566]"
2034,"[-8.055676330052348, -34.951333562447566]"
2036,"[-8.055676330052348, -34.951333562447566]"
2045,"[-8.055676330052348, -34.951333562447566]"
2055,"[-8.055676330052348, -34.951333562447566]"
2057,"[-8.055676330052348, -34.951333562447566]"
2058,"[-8.055676330052348, -34.951333562447566]"
2063,"[-8.055676330052348, -34.951333562447566]"
2067,"[-8.055676330052348, -34.951333562447566]"
2072,"[-8.055676330052348, -34.951333562447566]"
2075,"[-8.055676330052348, -34.951333562447566]"
2083,"[-8.055676330052348, -34.951333562447566]"
2084,"[-8.055676330052348, -34.951333562447566]"
2087,"[-8.055676330052348, -34.951333562447566]"
2088,"[-8.055676330052348, -34.951333562447566]"
2089,"[-8.055676330052348, -34.951333562447566]"
2094,"[-8.055676330052348, -34.951333562447566]"
2098,"[-8.055676330052348, -34.951333562447566]"
2107,"[-8.055676330052348, -34.951333562447566]"
2108,"[-8.055676330052348, -34.951333562447566]"
2109,"[-8.055676330052348, -34.951333562447566]"
2110,"[-8.055676330052348, -34.951333562447566]"
2111,"[-8.055676330052348, -34.951333562447566]"
2114,"[-8.055676330052348, -34.951333562447566]"
2115,"[-8.055676330052348, -34.951333562447566]"
2121,"[-8.055676330052348, -34.951333562447566]"
2122,"[-8.055676330052348, -34.951333562447566]"
2124,"[-8.055676330052348, -34.951333562447566]"
2127,"[-8.055676330052348, -34.951333562447566]"
2128,"[-8.055676330052348, -34.951333562447566]"
2129,"[-8.055676330052348, -34.951333562447566]"
2131,"[-8.055676330052348, -34.951333562447566]"
2132,"[-8.055676330052348, -34.951333562447566]"
2133,"[-8.055676330052348, -34.951333562447566]"
2134,"[-8.055676330052348, -34.951333562447566]"
2138,"[-8.055676330052348, -34.951333562447566]"
2142,"[-8.055676330052348, -34.951333562447566]"
2145,"[-8.055676330052348, -34.951333562447566]"
2149,"[-8.055676330052348, -34.951333562447566]"
2150,"[-8.055676330052348, -34.951333562447566]"
2152,"[-8.055676330052348, -34.951333562447566]"
2154,"[-8.055676330052348, -34.951333562447566]"
2157,"[-8.055676330052348, -34.951333562447566]"
2164,"[-8.055676330052348, -34.951333562447566]"
2165,"[-8.055677010052348, -34.95133365444756]"
2166,"[-8.055677010052348, -34.95133365444756]"
2167,"[-8.055677010052348, -34.95133365444756]"
2168,"[-8.055677010052348, -34.95133365444756]"
2175,"[-8.055677010052348, -34.95133365444756]"
2177,"[-8.055677010052348, -34.95133365444756]"
2183,"[-8.055677010052348, -34.95133365444756]"
2189,"[-8.055677010052348, -34.95133365444756]"
2191,"[-8.055677010052348, -34.95133365444756]"
2199,"[-8.055677010052348, -34.95133365444756]"
2210,"[-8.055677010052348, -34.95133365444756]"
2213,"[-8.055677010052348, -34.95133365444756]"
2214,"[-8.055677010052348, -34.95133365444756]"
2215,"[-8.055677010052348, -34.95133365444756]"
2221,"[-8.055677010052348, -34.95133365444756]"
2223,"[-8.055677010052348, -34.95133365444756]"
2225,"[-8.055677010052348, -34.95133365444756]"
2227,"[-8.055677010052348, -34.95133365444756]"
2228,"[-8.055677010052348, -34.95133365444756]"
2231,"[-8.055677010052348, -34.95133365444756]"
2232,"[-8.055677010052348, -34.95133365444756]"
2233,"[-8.055677010052348, -34.95133365444756]"
2234,"[-8.055677010052348, -34.95133365444756]"
2239,"[-8.055677010052348, -34.95133365444756]"
2245,"[-8.055677010052348, -34.95133365444756]"
2246,"[-8.055677010052348, -34.95133365444756]"
2248,"[-8.055677010052348, -34.95133365444756]"
2249,"[-8.055677010052348, -34.95133365444756]"
2251,"[-8.055677010052348, -34.95133365444756]"
2252,"[-8.055677010052348, -34.95133365444756]"
2254,"[-8.055677010052348, -34.95133365444756]"
2260,"[-8.055677010052348, -34.95133365444756]"
2268,"[-8.055677010052348, -34.95133365444756]"
2270,"[-8.055677010052348, -34.95133365444756]"
2272,"[-8.055677010052348, -34.95133365444756]"
2273,"[-8.055677010052348, -34.95133365444756]"
2275,"[-8.055677010052348, -34.95133365444756]"
2276,"[-8.055677010052348, -34.95133365444756]"
2286,"[-8.055677010052348, -34.95133365444756]"
2287,"[-8.05580431105228, -34.9513512720903]"
2288,"[-8.055677010052348, -34.95133365444756]"
2291,"[-8.055677010052348, -34.95133365444756]"
2299,"[-8.055677010052348, -34.95133365444756]"
2301,"[-8.055677010052348, -34.95133365444756]"
2302,"[-8.055677010052348, -34.95133365444756]"
2303,"[-8.055677010052348, -34.95133365444756]"
2304,"[-8.055677010052348, -34.95133365444756]"
2310,"[-8.055677010052348, -34.95133365444756]"
2312,"[-8.055677010052348, -34.95133365444756]"
2316,"[-8.055677010052348, -34.95133365444756]"
2319,"[-8.055677010052348, -34.95133365444756]"
2321,"[-8.055677010052348, -34.95133365444756]"
2328,"[-8.055677010052348, -34.95133365444756]"
2335,"[-8.055677010052348, -34.95133365444756]"
2337,"[-8.055677010052348, -34.95133365444756]"
2344,"[-8.055677010052348, -34.95133365444756]"
2348,"[-8.055677010052348, -34.95133365444756]"
2351,"[-8.055677010052348, -34.95133365444756]"
2354,"[-8.055676330052348, -34.951333562447566]"
2358,"[-8.055677010052348, -34.95133365444756]"
2362,"[-8.055494000000072, -34.95131600000014]"
2373,"[-8.055494000000072, -34.95131600000014]"
2375,"[-8.055494000000072, -34.95131600000014]"
2377,"[-8.055494000000072, -34.95131600000014]"
2388,"[-8.055494000000072, -34.95131600000014]"
2389,"[-8.055494000000072, -34.95131600000014]"
2392,"[-8.055494000000072, -34.95131600000014]"
2399,"[-8.055494000000072, -34.95131600000014]"
2404,"[-8.055494000000072, -34.95131600000014]"
2407,"[-8.055494000000072, -34.95131600000014]"
2412,"[-8.055494000000072, -34.95131600000014]"
2413,"[-8.055494000000072, -34.95131600000014]"
2417,"[-8.055494000000072, -34.95131600000014]"
2420,"[-8.055494000000072, -34.95131600000014]"
2423,"[-8.055494000000072, -34.95131600000014]"
2436,"[-8.055494000000072, -34.95131600000014]"
2439,"[-8.055494000000072, -34.95131600000014]"
2441,"[-8.055494000000072, -34.95131600000014]"
2446,"[-8.055701917864651, -34.95117862285814]"
2447,"[-8.055494000000072, -34.95131600000014]"
2453,"[-8.055494000000072, -34.95131600000014]"
2455,"[-8.055494000000072, -34.95131600000014]"
2456,"[-8.055494000000072, -34.95131600000014]"
2458,"[-8.055494000000072, -34.95131600000014]"
2464,"[-8.055494000000072, -34.95131600000014]"
2465,"[-8.055494000000072, -34.95131600000014]"
2470,"[-8.055494000000072, -34.95131600000014]"
2471,"[-8.055494000000072, -34.95131600000014]"
2473,"[-8.055494000000072, -34.95131600000014]"
2478,"[-8.055494000000072, -34.95131600000014]"
2483,"[-8.055494000000072, -34.95131600000014]"
2484,"[-8.055494000000072, -34.95131600000014]"
2485,"[-8.055494000000072, -34.95131600000014]"
2492,"[-8.055494000000072, -34.95131600000014]"
2498,"[-8.055833999999892, -34.95136199999982]"
2510,"[-8.055833999999892, -34.95136199999982]"
2513,"[-8.055833999999892, -34.95136199999982]"
2515,"[-8.055833999999892, -34.95136199999982]"
2516,"[-8.055833999999892, -34.95136199999982]"
2517,"[-8.055833999999892, -34.95136199999982]"
2519,"[-8.055833999999892, -34.95136199999982]"
2522,"[-8.055833999999892, -34.95136199999982]"
2523,"[-8.055833999999892, -34.95136199999982]"
2526,"[-8.055833999999892, -34.95136199999982]"
2531,"[-8.055833999999892, -34.95136199999982]"
2533,"[-8.055833999999892, -34.95136199999982]"
2534,"[-8.055833999999892, -34.95136199999982]"
2540,"[-8.055833999999892, -34.95136199999982]"
2542,"[-8.055833999999892, -34.95136199999982]"
2543,"[-8.055833999999892, -34.95136199999982]"
2554,"[-8.055883346006365, -34.950737103097715]"
2569,"[-8.055497400000071, -34.951316460000136]"
2571,"[-8.055497400000071, -34.951316460000136]"
2574,"[-8.055497400000071, -34.951316460000136]"
2576,"[-8.055497400000071, -34.951316460000136]"
2586,"[-8.055497400000071, -34.951316460000136]"
2588,"[-8.055497400000071, -34.951316460000136]"
2592,"[-8.055497400000071, -34.951316460000136]"
2602,"[-8.055497400000071, -34.951316460000136]"
2603,"[-8.055497400000071, -34.951316460000136]"
2605,"[-8.055497400000071, -34.951316460000136]"
2609,"[-8.055497400000071, -34.951316460000136]"
2611,"[-8.055497400000071, -34.951316460000136]"
2614,"[-8.055497400000071, -34.951316460000136]"
2615,"[-8.055497400000071, -34.951316460000136]"
2619,"[-8.055497400000071, -34.951316460000136]"
2620,"[-8.055497400000071, -34.951316460000136]"
2627,"[-8.055497400000071, -34.951316460000136]"
2628,"[-8.055497400000071, -34.951316460000136]"
2638,"[-8.055497400000071, -34.951316460000136]"
2648,"[-8.055497400000071, -34.951316460000136]"
2650,"[-8.055497400000071, -34.951316460000136]"
2651,"[-8.055497400000071, -34.951316460000136]"
2663,"[-8.055497400000071, -34.951316460000136]"
2664,"[-8.055497400000071, -34.951316460000136]"
2673,"[-8.055497400000071, -34.951316460000136]"
2678,"[-8.055497400000071, -34.951316460000136]"
2680,"[-8.055497400000071, -34.951316460000136]"
2682,"[-8.055497400000071, -34.951316460000136]"
2683,"[-8.055497400000071, -34.951316460000136]"
2684,"[-8.055497400000071, -34.951316460000136]"
2685,"[-8.055497400000071, -34.951316460000136]"
2688,"[-8.055497400000071, -34.951316460000136]"
2689,"[-8.055497400000071, -34.951316460000136]"
2691,"[-8.055497400000071, -34.951316460000136]"
2692,"[-8.055497400000071, -34.951316460000136]"
2697,"[-8.055497400000071, -34.951316460000136]"
2698,"[-8.055497400000071, -34.951316460000136]"
2701,"[-8.055497400000071, -34.951316460000136]"
2707,"[-8.055497400000071, -34.951316460000136]"
2715,"[-8.055497400000071, -34.951316460000136]"
2718,"[-8.055497400000071, -34.951316460000136]"
2724,"[-8.055497400000071, -34.951316460000136]"
2726,"[-8.055497400000071, -34.951316460000136]"
2729,"[-8.055497400000071, -34.951316460000136]"
2737,"[-8.055497400000071, -34.951316460000136]"
2742,"[-8.055497400000071, -34.951316460000136]"
2748,"[-8.055497400000071, -34.951316460000136]"
2750,"[-8.055497400000071, -34.951316460000136]"
2751,"[-8.055497400000071, -34.951316460000136]"
2753,"[-8.055497400000071, -34.951316460000136]"
2754,"[-8.055497400000071, -34.951316460000136]"
2755,"[-8.055497400000071, -34.951316460000136]"
2758,"[-8.055497400000071, -34.951316460000136]"
2759,"[-8.055497400000071, -34.951316460000136]"
2760,"[-8.055497400000071, -34.951316460000136]"
2762,"[-8.055497400000071, -34.951316460000136]"
2766,"[-8.055497400000071, -34.951316460000136]"
2769,"[-8.055497400000071, -34.951316460000136]"
2770,"[-8.055497400000071, -34.951316460000136]"
2771,"[-8.055497400000071, -34.951316460000136]"
2777,"[-8.055497400000071, -34.951316460000136]"
2794,"[-8.055497400000071, -34.951316460000136]"
2802,"[-8.055497400000071, -34.951316460000136]"
2807,"[-8.055497400000071, -34.951316460000136]"
2816,"[-8.055497400000071, -34.951316460000136]"
2818,"[-8.055497400000071, -34.951316460000136]"
2820,"[-8.055497400000071, -34.951316460000136]"
2825,"[-8.055497400000071, -34.951316460000136]"
2826,"[-8.055497400000071, -34.951316460000136]"
2833,"[-8.055497400000071, -34.951316460000136]"
2835,"[-8.055497400000071, -34.951316460000136]"
2840,"[-8.055497400000071, -34.951316460000136]"
2846,"[-8.055497400000071, -34.951316460000136]"
2848,"[-8.055497400000071, -34.951316460000136]"
2855,"[-8.055497400000071, -34.951316460000136]"
2858,"[-8.055497400000071, -34.951316460000136]"
2859,"[-8.055497400000071, -34.951316460000136]"
2862,"[-8.055497400000071, -34.951316460000136]"
2864,"[-8.055497400000071, -34.951316460000136]"
2865,"[-8.055497400000071, -34.951316460000136]"
2867,"[-8.055497400000071, -34.951316460000136]"
2868,"[-8.055497400000071, -34.951316460000136]"
2870,"[-8.055497400000071, -34.951316460000136]"
2874,"[-8.055497400000071, -34.951316460000136]"
2876,"[-8.055497400000071, -34.951316460000136]"
2880,"[-8.055497400000071, -34.951316460000136]"
2882,"[-8.055497400000071, -34.951316460000136]"
2883,"[-8.055497400000071, -34.951316460000136]"
2884,"[-8.055497400000071, -34.951316460000136]"
2885,"[-8.055497400000071, -34.951316460000136]"
2886,"[-8.055497400000071, -34.951316460000136]"
2894,"[-8.055497400000071, -34.951316460000136]"
2903,"[-8.055497400000071, -34.951316460000136]"
2905,"[-8.055497400000071, -34.951316460000136]"
2906,"[-8.055497400000071, -34.951316460000136]"
2907,"[-8.055497400000071, -34.951316460000136]"
2908,"[-8.055497400000071, -34.951316460000136]"
2910,"[-8.055497400000071, -34.951316460000136]"
2913,"[-8.055497400000071, -34.951316460000136]"
2922,"[-8.055497400000071, -34.951316460000136]"
2926,"[-8.055497400000071, -34.951316460000136]"
2927,"[-8.055497400000071, -34.951316460000136]"
2930,"[-8.055497400000071, -34.951316460000136]"
2932,"[-8.055497400000071, -34.951316460000136]"
2935,"[-8.055497400000071, -34.951316460000136]"
2943,"[-8.055497400000071, -34.951316460000136]"
2945,"[-8.055497400000071, -34.951316460000136]"
2948,"[-8.055497400000071, -34.951316460000136]"
2954,"[-8.055497400000071, -34.951316460000136]"
2955,"[-8.055497400000071, -34.951316460000136]"
2956,"[-8.055497400000071, -34.951316460000136]"
2957,"[-8.055497400000071, -34.951316460000136]"
2960,"[-8.055497400000071, -34.951316460000136]"
2963,"[-8.055497400000071, -34.951316460000136]"
2968,"[-8.055497400000071, -34.951316460000136]"
2970,"[-8.055497400000071, -34.951316460000136]"
2973,"[-8.055497400000071, -34.951316460000136]"
2982,"[-8.055497400000071, -34.951316460000136]"
2991,"[-8.055497400000071, -34.951316460000136]"
2995,"[-8.055497400000071, -34.951316460000136]"
2997,"[-8.055497400000071, -34.951316460000136]"
3000,"[-8.055497400000071, -34.951316460000136]"
3001,"[-8.055497400000071, -34.951316460000136]"
3002,"[-8.055497400000071, -34.951316460000136]"
3006,"[-8.055497400000071, -34.951316460000136]"
3007,"[-8.055497400000071, -34.951316460000136]"
3011,"[-8.055497400000071, -34.951316460000136]"
3014,"[-8.055497400000071, -34.951316460000136]"
3016,"[-8.055497400000071, -34.951316460000136]"
3017,"[-8.055497400000071, -34.951316460000136]"
3018,"[-8.055497400000071, -34.951316460000136]"
3019,"[-8.055497400000071, -34.951316460000136]"
3021,"[-8.055497400000071, -34.951316460000136]"
3023,"[-8.055497400000071, -34.951316460000136]"
3024,"[-8.055497400000071, -34.951316460000136]"
3025,"[-8.05547230945237, -34.95122871671436]"
3026,"[-8.05547230945237, -34.95122871671436]"
3027,"[-8.05547230945237, -34.95122871671436]"
3031,"[-8.05547230945237, -34.95122871671436]"
3032,"[-8.05547230945237, -34.95122871671436]"
3033,"[-8.05547230945237, -34.95122871671436]"
3035,"[-8.05547230945237, -34.95122871671436]"
3037,"[-8.055820456666561, -34.951360167666486]"
3038,"[-8.05547230945237, -34.95122871671436]"
3043,"[-8.055503845452366, -34.95124658071433]"
3044,"[-8.055557673252352, -34.95126229791429]"
3045,"[-8.05547230945237, -34.95122871671436]"
3047,"[-8.05547230945237, -34.95122871671436]"
3050,"[-8.05547230945237, -34.95122871671436]"
3053,"[-8.055503845452366, -34.95124658071433]"
3055,"[-8.055503845452366, -34.95124658071433]"
3057,"[-8.055503845452366, -34.95124658071433]"
3058,"[-8.055503845452366, -34.95124658071433]"
3059,"[-8.05547197745237, -34.95122909671436]"
3060,"[-8.055557673252352, -34.95126229791429]"
3063,"[-8.055676330052348, -34.951333562447566]"
3064,"[-8.055676330052348, -34.951333562447566]"
3065,"[-8.055676330052348, -34.951333562447566]"
3070,"[-8.055676330052348, -34.951333562447566]"
3071,"[-8.055676330052348, -34.951333562447566]"
3077,"[-8.055676330052348, -34.951333562447566]"
3078,"[-8.05547230945237, -34.95122871671436]"
3079,"[-8.055676330052348, -34.951333562447566]"
3080,"[-8.055676330052348, -34.951333562447566]"
3082,"[-8.055676330052348, -34.951333562447566]"
3085,"[-8.055676330052348, -34.951333562447566]"
3090,"[-8.055673462052347, -34.951331333114226]"
3091,"[-8.055673462052347, -34.951331333114226]"
3094,"[-8.055673462052347, -34.951331333114226]"
3095,"[-8.055673462052347, -34.951331333114226]"
3100,"[-8.055673462052347, -34.951331333114226]"
3101,"[-8.055673462052347, -34.951331333114226]"
3105,"[-8.055557673252352, -34.95126229791429]"
3107,"[-8.05547265745237, -34.95122918871436]"
3111,"[-8.05547265745237, -34.95122918871436]"
3114,"[-8.055503845452366, -34.95124658071433]"
3118,"[-8.05547265745237, -34.95122918871436]"
3122,"[-8.05547265745237, -34.95122918871436]"
3123,"[-8.05547265745237, -34.95122918871436]"
3125,"[-8.05547197745237, -34.95122909671436]"
3127,"[-8.05547197745237, -34.95122909671436]"
3128,"[-8.05547197745237, -34.95122909671436]"
3130,"[-8.05547197745237, -34.95122909671436]"
3131,"[-8.055503845452366, -34.95124658071433]"
3133,"[-8.05547197745237, -34.95122909671436]"
3142,"[-8.05547197745237, -34.95122909671436]"
3143,"[-8.05547197745237, -34.95122909671436]"
3145,"[-8.05547197745237, -34.95122909671436]"
3146,"[-8.05547197745237, -34.95122909671436]"
3149,"[-8.05547197745237, -34.95122909671436]"
3151,"[-8.05547265745237, -34.95122918871436]"
3153,"[-8.05547265745237, -34.95122918871436]"
3154,"[-8.05547265745237, -34.95122918871436]"
3165,"[-8.05547197745237, -34.95122909671436]"
3172,"[-8.055673462052347, -34.951331333114226]"
3181,"[-8.055673462052347, -34.951331333114226]"
3184,"[-8.055673462052347, -34.951331333114226]"
3185,"[-8.055673462052347, -34.951331333114226]"
3187,"[-8.055555326118993, -34.95123994838095]"
3194,"[-8.055673462052347, -34.951331333114226]"
3202,"[-8.055673462052347, -34.951331333114226]"
3204,"[-8.055676330052348, -34.951333562447566]"
3205,"[-8.055673462052347, -34.951331333114226]"
3206,"[-8.055677010052348, -34.95133365444756]"
3207,"[-8.05547265745237, -34.95122918871436]"
3208,"[-8.055673462052347, -34.951331333114226]"
3209,"[-8.055673462052347, -34.951331333114226]"
3210,"[-8.055673462052347, -34.951331333114226]"
3231,"[-8.055676330052348, -34.951333562447566]"
3233,"[-8.055676330052348, -34.951333562447566]"
3238,"[-8.055676330052348, -34.951333562447566]"
3244,"[-8.055676330052348, -34.951333562447566]"
3245,"[-8.055676330052348, -34.951333562447566]"
3251,"[-8.055676330052348, -34.951333562447566]"
3257,"[-8.055676330052348, -34.951333562447566]"
3263,"[-8.055677010052348, -34.95133365444756]"
3265,"[-8.055677010052348, -34.95133365444756]"
3269,"[-8.055677010052348, -34.95133365444756]"
3279,"[-8.055676330052348, -34.951333562447566]"
3281,"[-8.055676330052348, -34.951333562447566]"
3282,"[-8.055676330052348, -34.951333562447566]"
3283,"[-8.055676330052348, -34.951333562447566]"
3284,"[-8.055676330052348, -34.951333562447566]"
3290,"[-8.055676330052348, -34.951333562447566]"
3295,"[-8.055676330052348, -34.951333562447566]"
3297,"[-8.055676330052348, -34.951333562447566]"
3298,"[-8.055673462052347, -34.951331333114226]"
3299,"[-8.055676330052348, -34.951333562447566]"
