grupo,cch,azimuth,ponto_id,delay_1,delay_2,delay_3,lat,lon,rssi_value
1,872,120,866,5.000174483189489,3.0010160243152963,2.998015729270751,-8.055580701141144,-34.95205969776436,0.015249969257183082
3,877,0,2898,5.000230283089561,3.0005705381059173,2.9995051921001825,-8.055569106131626,-34.951536557440946,0.3534943587119505
3,877,0,5548,4.999931912770987,3.000084773944752,1.9997763225401557,-8.05560012959389,-34.95163527577015,0.3925261240434419
2,871,240,6977,5.000383930908278,5.0073221171466,3.002087051498337,-8.055316591284209,-34.958193641034455,0.5807519108054431
3,877,0,8192,3.9996355517782596,1.998738385393482,4.988883787381469,-8.050118282005851,-34.95091698565512,0.5398816211070814
1,875,240,5745,6.002731666680224,3.000603928428476,3.991765806504191,-8.057270429975894,-34.95204320593134,0.5133090725409869
2,874,120,4264,5.000173315077778,3.000291794772876,1.9972281311848532,-8.055300024252727,-34.95174532730731,0.20571302683974652
1,872,120,5541,4.999870018887907,3.000043500115441,1.999658206129464,-8.055307656319101,-34.95175505127294,0.2008105862832496
1,875,240,3267,4.99998482673301,3.001153627597051,1.9990703245936519,-8.055385896848508,-34.952157511361584,0.14244293860734974
2,874,120,8844,1.015422244772895,2.9990695288193066,2.0003953169999753,-8.050413848945595,-34.95122542018764,0.4549588978743534
2,871,240,8969,2.0010951194588387,3.001565742564446,2.999409441884973,-8.051937242096738,-34.9534177358714,0.4651173957221991
1,875,240,3398,5.000512841314854,3.000904731672446,2.998377702423028,-8.055679266425358,-34.95148503891905,0.5382792443558395
3,877,0,3447,5.00086082955246,3.0005097115342947,2.9972510880274887,-8.055852144139147,-34.951466133413064,0.3330957154658287
1,875,240,2236,4.999237445455223,3.0004284800310606,2.999079772064288,-8.056524996891667,-34.95222999802733,0.6263653197421635
2,874,120,3360,5.000612442550866,3.0005468493032357,3.0012053760108017,-8.055454418677561,-34.95135494617917,0.43405063257576765
2,865,0,3696,4.999974903072018,3.0004020897280625,1.9986514361469154,-8.055391393135096,-34.951591744386384,0.016390169385363404
1,872,120,9203,2.002244321835656,2.999853804651044,4.00971386814652,-8.04889763678703,-34.94982532847846,0.4456356085346581
1,872,120,5684,4.999877824982852,3.0003191809309406,2.000630907076506,-8.056369695951387,-34.9521847848483,0.17856122218881149
3,869,240,886,5.00055019019419,3.001243461959967,2.0002218922168136,-8.055790794244436,-34.951407298147146,0.5309678544644737
3,877,0,5436,4.999852623000377,3.000718259050925,1.9986799656499874,-8.05569618945195,-34.95189859264387,0.3612308647393591
2,865,0,6601,4.999642086710492,3.000260597368882,1.9994202220308799,-8.055888791670865,-34.95123795907334,0.13537189163170166
3,877,0,3065,5.0006235709122295,3.0006570222649187,2.00032277223149,-8.0564151474782,-34.95170893700256,0.35036753312180186
2,865,240,855,5.000239129617306,2.9990844297777546,1.9993792700305506,-8.055293603032885,-34.9520745671966,0.16959400382250212
2,873,0,6904,5.000102774008219,3.0013020332148757,3.0017345895440903,-8.055002782805893,-34.95085906000929,0.3882251809532898
2,874,120,4106,4.999509623336499,2.9999453939192513,1.9986876873704702,-8.05530394905892,-34.952160307616566,0.37126905556113987
3,869,240,3325,5.000163095518397,3.000708004913055,1.9980804395781873,-8.055934658804427,-34.9516788209322,0.016073708699985492
1,875,240,6421,5.000501838290216,2.999748107296818,2.000404038055077,-8.05538176451572,-34.95184760003263,0.18969032978868855
2,871,240,7134,5.995215915982513,5.998629027721716,0.020934979214048285,-8.05381970687724,-34.95203284552241,0.8475050912782897
1,875,240,4838,5.0005377172651295,3.0004598322895477,1.9997587222736841,-8.056747581445878,-34.951223823341735,0.5720357881798428
1,872,120,2780,5.00047789478522,3.0014641420628854,3.001454137694155,-8.05558647498724,-34.95171646897963,0.011673422157883088
1,873,0,6075,5.000410918879476,3.000170963711331,1.9979088918880994,-8.056297178669983,-34.953142874604424,0.2025430148958442
2,871,240,8473,4.003234202361049,1.0005108519924408,4.001102127473926,-8.053003075510308,-34.95066022885097,0.8319476737657435
2,871,240,9750,4.002749507372484,1.0156639417088285,6.052320092398677,-8.046759817692825,-34.94527688432316,0.5466419854420212
3,869,240,7044,5.000672116732115,3.9992547921676396,1.0053307783513696,-8.054985738161085,-34.953009564152396,0.014555870817653005
2,874,120,8579,3.0040184028218757,6.016720375270455,3.0008229330424827,-8.050675155932977,-34.95523270852006,0.9228896512430639
2,865,240,9556,3.0014499654523914,1.9967472858328077,6.010773283502395,-8.05027974547915,-34.94736014038212,0.5490882122050512
2,874,120,8116,4.003875626685432,7.004419893059697,1.9991754637109485,-8.052000986275269,-34.95934951099938,0.3822800094143713
2,871,240,9128,2.9997536955556834,4.000250816870843,2.000627900618468,-8.049405960044226,-34.95281626370466,0.45877354677772764
2,865,0,8632,4.001022616639795,5.003390708463201,0.9994726298015852,-8.052041784071331,-34.95632683559315,0.5918898788778988
3,869,240,452,4.999842090397278,2.9991377594443485,3.000328615235826,-8.056079659448013,-34.951213838357226,0.015474048287312343
3,881,120,7454,5.000021007376605,3.994817867469213,0.9898279533373586,-8.054197821438073,-34.95458300696792,0.9129093892209539
1,872,120,8067,6.0101588743692975,5.000672149109832,0.997458326766794,-8.055514188720537,-34.95877105024537,0.3775320422001155
2,865,0,7430,5.000774006189524,4.001015955138557,0.9943166663945676,-8.055532744571568,-34.95657631127672,0.537352311441357
2,871,240,5167,4.999713637968849,3.9972942094982904,1.9991417105841958,-8.056822693780296,-34.953292437792676,0.5326480544500105
3,881,120,1225,5.000036302025783,3.0002800600758555,2.0000782430135433,-8.055246887377242,-34.951809505891795,0.4002359075165069
1,875,240,9256,2.0166562030864252,3.0007221430797246,3.998118248128638,-8.0492915888787,-34.952729964459614,0.42879421574647186
1,872,120,4932,5.000031729815956,3.0008306428439147,1.998575221633143,-8.055448461978267,-34.95178550779317,0.015738180827863987
2,874,120,3392,4.999775591633016,3.0011969606955633,2.997698947018648,-8.055270071593085,-34.951750928293805,0.42696715084984693
1,872,120,8079,3.006082819417223,2.9986052068130147,5.006943463971327,-8.049856744795258,-34.95090858954106,0.5175229073420081
2,874,120,2712,5.000175124352082,2.9996488433032282,3.000632948677476,-8.055212977614543,-34.95162874585909,0.3810327325135305
2,871,240,5124,5.0001577175542264,2.9992390777258877,4.001028837805096,-8.056617366057793,-34.949913459908146,0.5148496212867173
2,874,120,4117,5.000431138463076,2.999667341003861,2.000213756569554,-8.055293868586872,-34.95171710998119,0.39437616091594135
2,874,120,3983,5.000888659211385,3.0001005855784144,2.0006706095237066,-8.055497994915497,-34.95245311325256,0.26467893599778586
2,865,0,6390,5.000567022551925,3.0005539472409986,1.9988890599964608,-8.055973381039092,-34.951327564606174,0.26456141580457926
2,871,240,2715,5.000609174325051,2.9998008005489973,3.0024695223298576,-8.055517451907106,-34.95133741315185,0.017160723758887716
3,881,120,6229,5.000111957435905,2.999640319424908,2.000610930781505,-8.055810730957512,-34.951058592381806,0.46213769571013485
1,872,120,8321,5.000653655269491,3.998570176116132,1.0049532427722982,-8.054869961980119,-34.954265564423956,0.4748673104130221
3,877,0,5964,4.999278146742773,3.000789629454563,1.9992765901965346,-8.055788675438825,-34.951324335630254,0.3680461790840838
3,881,120,9232,1.9943782395674996,3.000925734893257,4.007020158034108,-8.049187758576705,-34.950719781156735,0.9265764451051693
2,874,120,4457,5.001078599711601,3.0001624405876095,1.999795368471509,-8.05547650137966,-34.951689065912554,0.38502209094167783
1,872,120,8816,4.004720614073331,0.9759827125835436,5.021887990632313,-8.048880677846416,-34.94849786180073,0.5523464933944305
1,875,240,5252,4.9996659374138455,2.999479910293156,2.0004185541859947,-8.05536131519452,-34.95156737886199,0.18584047778957263
1,872,120,7640,5.00040532734207,2.9994749377732806,1.9985503576608858,-8.055244023322148,-34.95181689237934,0.014985913954776215
1,873,0,7934,6.004293725310845,5.013855530514277,0.9898373084168084,-8.055549012122107,-34.95848910336743,0.5780536295336718
1,873,0,4175,4.999569787962844,3.00214655970649,1.9995801884525342,-8.055550416640745,-34.95186007626294,0.01709667668608721
2,865,0,2436,4.999615459997962,3.0002922999768997,3.000775031939698,-8.055474409328202,-34.95178566112244,0.4706120323607831
1,872,120,6483,5.000525686642868,3.0004973441958542,1.99911588894255,-8.05547709226815,-34.95175700430042,0.21431161876913807
1,873,120,8172,4.003742430868068,0.9899546203340295,4.994220913484514,-8.049226046736441,-34.951667476695356,0.5200961567199269
1,873,0,6699,5.001157906414081,4.007529928846891,0.990210395426631,-8.056407290844225,-34.95288706424945,0.5249146222518365
2,874,120,6056,5.000206932046736,3.0001307404140714,2.9994146491262295,-8.055906316034187,-34.95151315326882,0.19709024051254875
2,865,0,9057,4.00273664620206,7.041284903843098,0.9934182224792678,-8.052677729281756,-34.956934855251085,0.3823317968907739
3,877,0,6820,5.000034751814213,3.0006857547353802,1.9997200837409475,-8.055775192002072,-34.95174218857727,0.3548564523406268
3,869,240,1230,5.0001691564978845,2.9998061281436303,2.0014717675503326,-8.055427852563689,-34.95190589231999,0.011783967453233193
3,881,120,7869,3.001558220887228,3.9974092610995258,1.9990987534541202,-8.050839670027642,-34.95446521434056,0.9825422470155019
2,874,120,3126,5.000452325071128,3.0010284688025,3.00121828819537,-8.055668505674667,-34.951312444656786,0.44940911260373356
2,871,240,6518,5.000088032225507,2.998503791583472,2.000326186988596,-8.055176031681397,-34.95190052788315,0.606470906509569
2,865,0,638,4.999334734145178,3.0003958049964776,1.9986818423266612,-8.055125232020995,-34.952083357490494,0.013957830116537564
2,865,0,4970,4.9996590038638535,3.000487635525254,1.9974692385605857,-8.055462826336756,-34.9516894837056,0.37398056150004405
2,874,120,2990,5.000246285955968,3.0003982410935492,2.999987242550902,-8.055690323274893,-34.951419542274856,0.36081414359257447
3,869,240,7681,5.000210426246594,3.9941579527662627,2.0001865411994557,-8.055891616421537,-34.954780560549295,0.8706034679468687
2,865,0,2442,5.000279670409799,3.000241477339683,2.9993374697346717,-8.05629920276716,-34.95156190259906,0.42515846818771946
3,869,240,4336,4.999484893879271,2.99996480422202,1.999684794098417,-8.055670541247586,-34.951173944017114,0.01749621789974711
1,872,120,8282,3.0026658523232626,1.9984204820324505,5.0114061379996935,-8.049131710744808,-34.95001599343312,0.7111732567342096
2,871,240,4314,5.000663994748762,2.9998273860416003,1.9989763540798302,-8.055554136522641,-34.95207278315702,0.2852341244777555
3,881,120,488,5.00036675340611,3.0002945897716007,2.000331281679713,-8.05505211732588,-34.95200306426843,0.43364634620076514
2,865,0,3149,5.000739397445602,2.9999806867722665,1.9998616704459158,-8.056340176779154,-34.951073366609585,0.4184440743451884
2,871,240,9098,1.0398401550114145,3.9997716234731775,3.9945814468463494,-8.046564581458464,-34.95315475929356,0.5740107095547274
2,874,120,9744,3.001366927199462,1.9966729856579246,4.005305444796548,-8.045360919989713,-34.95104984096306,0.8453665076993508
1,875,240,7887,5.000004243652353,3.0017984894957412,1.9993921691921752,-8.055824855090691,-34.95356441102423,0.4025502994058615
1,875,120,9163,3.0003166273411295,1.9969574428298191,6.059101952059585,-8.046235520642771,-34.94729549052127,0.43513622903888505
1,865,0,2628,4.999508820895282,3.0005958112071442,2.9963238023649414,-8.055706426812849,-34.951298353374796,0.012078297852479322
1,872,120,2420,5.00038492539166,3.001299268507911,2.9999141420206015,-8.05517169993702,-34.952592804323686,0.5703377948585584
1,873,0,7441,5.000317752435733,5.01735136796084,0.9950594028376814,-8.055465796706418,-34.95291025931105,0.28877555187327536
2,865,0,4112,5.000217275835628,3.0000780458638023,2.9999842702011335,-8.055301034921214,-34.950958781954704,0.27070344592438056
2,874,120,5448,5.000619238533665,2.9989609790359837,1.9995769010128646,-8.055729126510396,-34.9518020588158,0.22003582125311544
3,877,0,6585,4.9997658311078945,3.0013172268139985,2.9973087247702304,-8.054806999159398,-34.950067183196914,0.40635907722620496
3,869,240,3128,4.999867488322721,3.0002324463528747,2.9998549112487307,-8.05535509203701,-34.95168980481185,0.36785208822997667
1,873,0,9048,4.0035421950417085,7.01596349404556,1.9985996773820407,-8.050849887188564,-34.95875661352403,0.3456920059289205
2,871,240,3451,5.000157059119082,3.0006731846254113,2.9996764577012067,-8.056015973518772,-34.95179836937186,0.2800233948916898
2,874,120,1090,5.0001875806899525,3.000285183910795,2.99864743231758,-8.055697384978256,-34.9511914882769,0.37518203581643667
3,881,120,9037,3.009834566317254,1.9957133165293148,6.105794570083893,-8.048743657086858,-34.94658534559157,0.4904668513033221
3,877,0,2195,5.000437907157288,3.000259143544095,2.997657006126964,-8.055554317509221,-34.95219716439181,0.6465438490700535
1,872,120,4691,5.000688732450482,3.000521130126206,1.9999237788817656,-8.0551045150122,-34.95162278226054,0.015214397385372462
2,865,0,1800,4.999881580357669,2.9994059109025715,2.9981246600022353,-8.055867441744367,-34.95181795090253,0.2770582649823374
2,865,0,608,4.999685416185512,3.000248856868635,2.9986705759534567,-8.055395620245136,-34.95179761629628,0.014161293121614496
2,874,120,934,5.000471500227438,3.0004779088880107,2.998881141377813,-8.05495007670513,-34.95173523970659,0.39799207118624735
3,869,240,9637,2.0062924335191674,3.9992177541110516,4.007095883100554,-8.046560308221773,-34.950852506936506,0.5581909744672964
1,873,0,749,5.000279332828495,3.000678615438406,1.9995118057402468,-8.055654801803094,-34.9515266757564,0.1869955807110709
3,869,240,3800,5.000222298179411,3.000143511328222,2.0005343147572456,-8.055631337710276,-34.95145899875799,0.011439523570624879
2,874,120,9000,3.006276245126433,7.006081304272039,2.0004377624628518,-8.0487866578423,-34.95940701504367,0.8009806184049831
1,872,120,7090,6.000245970213626,3.000604473464546,1.9987670260446635,-8.05669942271301,-34.95125134809722,0.4347302404027547
2,874,120,4113,5.000025924454061,3.0003225362014483,2.996871749047725,-8.05506461803932,-34.951082220540144,0.3659904906372857
2,874,120,4228,5.000432837169197,3.0008419460181135,2.000267158562155,-8.05559807497573,-34.951256370340865,0.2637502098728676
1,875,240,2018,4.999346128783206,3.0009626514568937,3.0001641412726556,-8.05502813495932,-34.952487714225114,0.3591881628275549
3,881,120,3977,5.000013418742923,2.999816226582576,2.9988828816058226,-8.055365362469496,-34.95162702615559,0.38917075308847837
1,873,0,8684,3.998431675814376,2.007339769194703,4.000919046999169,-8.054912392636295,-34.951175314794206,0.5024622662824142
3,869,240,1248,5.000305115264119,2.9993951306654725,1.9999274765637034,-8.05572332977506,-34.951758941011605,0.36535976807407006
3,869,240,4343,5.000167607572387,2.99969132762161,1.9999695252037466,-8.055747418669302,-34.95168623260404,0.011179030353951788
2,874,120,9910,3.0029699801248286,4.011103905997525,3.002003157145104,-8.049600027661569,-34.95388790189036,0.4813444030627919
1,873,0,3730,5.000094638806424,2.9996182655148376,3.000729725606262,-8.056414775965184,-34.95216057874047,0.012085962690960296
2,865,0,858,5.000148342919046,3.0001848871586545,3.000025634477528,-8.055481125878295,-34.95182932319964,0.3577161567248186
3,881,120,388,4.999670840025113,3.000030461853157,0.9933496516088589,-8.05540484072103,-34.95346686003263,0.44049301081142367
2,874,120,4257,5.000349544970061,2.998874508316031,1.999037220546078,-8.055848848552596,-34.95117472932858,0.4344527699103812
2,874,120,8946,1.022593639421912,3.99809371930163,4.002865091613269,-8.045861049750034,-34.95356885122627,0.9268877183575057
2,874,120,7278,6.004723895297462,6.0042704827322675,0.9950541657041777,-8.0571814198383,-34.958399498353344,0.7701396310575628
1,873,0,5557,5.001023876859073,3.000178910626857,1.9983716390086355,-8.05587102408285,-34.95199644730845,0.17908443003599628
1,875,240,4328,5.000029777442645,3.000023253036505,2.998511500398243,-8.056472587041394,-34.95109290761574,0.5087013383002651
3,869,240,867,4.999291941754549,3.000476095622572,2.0006738315507313,-8.055534328254142,-34.95171579252694,0.011199951256169977
3,877,0,3409,5.000473963763538,3.0003988685246425,2.9964944695705475,-8.055836560714233,-34.95146817623755,0.3971921871209035
3,874,120,8336,3.006241717217966,4.007893253323417,2.000317993095818,-8.05073490072038,-34.95569924610122,0.431020920852187
3,869,240,1967,5.001073975641532,2.999875733073099,2.99997400386954,-8.056256141181272,-34.95182780170304,0.013101555830753248
1,873,0,2730,4.9996183993979875,3.001063144063405,2.99816272490614,-8.055813331610986,-34.950998886203934,0.36729719660718346
2,871,240,4280,5.000380801407973,2.9990858112688383,2.0000355733035264,-8.055993931452726,-34.95173367894861,0.47730618477992165
1,875,240,7450,4.999859166453011,5.000672201256972,0.011356533165504354,-8.054587186676851,-34.95618584915859,0.33552804407382364
3,877,0,2487,4.99946284371174,3.000319448418316,2.9957939836624745,-8.055806783799076,-34.95174713230856,0.4381650028644219
3,877,0,2557,4.999998562721184,3.0013614596819727,2.99933233543355,-8.055282465359724,-34.95094344673051,0.3728129286136066
2,871,240,2635,4.999833757276561,2.999705669224574,2.000420244063132,-8.055386727819563,-34.95215971329859,0.23348307788856898
1,873,0,7284,5.001437272606978,5.009694037340946,1.999415998776509,-8.05646753113921,-34.95315023424264,0.10355581886475224
2,865,0,1675,5.0003540088176175,3.0008946720055154,1.9999984208075385,-8.055328257448489,-34.95210647968728,0.2034201259573073
1,875,240,7794,5.000135911587198,4.991214733307258,0.007857876168184365,-8.054539354132665,-34.957567427273446,0.5428361438898881
2,871,240,4147,5.0004741890562165,2.998714597507078,2.9997149058463366,-8.055435840224726,-34.95239639244413,0.809627972961042
1,875,240,9609,2.0137560107383092,2.998983699508495,4.997960153782654,-8.050924952243202,-34.94720809501752,0.5922446475027227
3,881,120,6556,6.007936085735762,3.001261830767905,2.000626824842915,-8.057861430466474,-34.95280829016475,0.2059306952983909
1,875,240,6860,5.00146847508094,3.9992915223870953,1.9999417507220927,-8.054839417841126,-34.95839331864912,0.16000248139815876
1,875,240,3085,5.000576134760141,3.000505945115138,2.999597184414514,-8.055249114963594,-34.951857464466585,0.20183133116647825
2,874,120,4144,5.000605954135328,2.9991895778288327,1.9989626854615898,-8.055619355536026,-34.951258981594385,0.3030469593301937
3,877,0,4246,4.999846015474069,3.000053808323922,2.9980222431145824,-8.055581407504363,-34.95141365120707,0.38849968423203346
1,875,240,9170,2.0017647832004197,3.0012384176453875,3.993175296546871,-8.05033779812083,-34.950220172075205,0.01625619031619209
1,875,240,3264,5.000068149575915,3.0015230829994324,1.9997053941605274,-8.056060335285348,-34.95212072882911,0.013574026289013942
2,865,0,5960,5.000827899482586,3.0003590784839864,1.0012849498648464,-8.056385653496319,-34.95151408683617,0.12025001533229082
3,869,240,344,5.000376928847236,2.999457450301029,1.999023512761007,-8.055367066895576,-34.951197452794084,0.2452105535300909
1,875,240,4096,5.000526972545209,2.999448155797474,2.001860526508774,-8.055746113673559,-34.951753735624656,0.17241221974744828
2,871,240,2149,4.999895081310204,2.9998143015286867,2.9983856083096017,-8.055588644897341,-34.95142303201911,0.7187164311176347
1,875,240,4206,5.00046817827615,3.0007525297749047,2.000196483580817,-8.05552255364301,-34.95182141102066,0.15900922641675974
2,874,120,4068,4.999748234328998,2.9994961926708212,1.9991240522993325,-8.055343487486896,-34.951696956148574,0.2658994675764805
2,865,0,4370,4.999777221214859,2.999963364748089,1.9994969952271897,-8.055296233073502,-34.952117917875896,0.13889664087287817
2,865,0,8931,5.000391261284087,3.0001705301942114,2.0006865541587815,-8.055506288378258,-34.95290492961548,0.49682944415371744
2,871,240,2379,4.9991495990938635,2.999802691699832,2.9972041770110898,-8.055744463894731,-34.951822650056506,0.385538847019647
3,881,120,3651,4.999489110221714,2.999552623667396,2.997332327066523,-8.055228091459476,-34.95153471405517,0.8811089297500754
1,872,120,557,5.000332669516115,2.9998966399028726,1.9996965584566422,-8.055511785876076,-34.95141450710762,0.16994540691212062
2,871,240,7777,6.004858158773333,5.994068586858194,0.006510503139854386,-8.055241955603492,-34.95776743221617,0.31282401394279
3,877,0,8435,4.000274177988977,1.006525941683022,2.9995348750687842,-8.04868651949598,-34.94988164258015,0.9131329664332899
3,877,0,7648,4.999277834814786,4.9979130806959295,2.9975053076859934,-8.054855829979308,-34.95665075964048,0.3816199250194738
1,873,0,5192,5.000573994939608,3.001557941448225,1.9996911894210554,-8.055474161375033,-34.95219162712548,0.18354730158529942
2,865,0,2921,4.999465462087583,2.999933847359928,2.999174321403456,-8.05592941876091,-34.95076970962857,0.017167807753629055
3,881,120,2999,4.99955918108266,3.000350030374968,3.0000556203449653,-8.055837178988414,-34.95145039809007,0.3959435608932621
3,877,0,1416,5.000030699633411,2.9999343530984595,2.99563454469849,-8.055848264691903,-34.95205138115437,0.4221560257746984
2,874,120,7232,3.0038031195594868,3.9998439901542047,3.000249290534893,-8.051097128097249,-34.95354339305463,0.5520581890688963
1,872,120,4907,5.00072059387061,3.0000441091307257,1.9999219717691181,-8.055731365942147,-34.951508273137655,0.014745100297648233
1,875,240,5092,5.000585609657889,2.999796391283368,2.0012862130747804,-8.055160988275865,-34.951974177191516,0.19259795525394208
3,869,240,6591,4.999588126269105,3.0000224335779357,3.001023241526637,-8.055651623664039,-34.95148251785922,0.013404247044322437
2,871,240,4415,5.000123222240211,3.000233174361233,1.999517067067049,-8.055549281635487,-34.95135388034863,0.4153060600974583
3,869,240,1407,5.000231554955824,2.999316980513312,3.0007342661907486,-8.055435036898595,-34.951080332026216,0.010832650683626033
1,875,240,8510,4.001475109859634,2.00530208571635,4.012706087879242,-8.051325446634255,-34.948765777082585,0.5497074135061608
2,871,240,3566,5.000195585444801,3.000619539464573,2.000274850377551,-8.055965910221893,-34.951939196465936,0.01342539294694985
1,873,0,6252,4.006072361204158,1.0205227095386789,3.985111225094029,-8.054598253738176,-34.9506811395903,0.608783036487339
3,869,240,5375,4.999626672814271,2.998814592437589,1.9993338889985712,-8.055518809725877,-34.95216253665344,0.44756644064681395
3,881,120,796,5.000328690049522,2.999598149666505,3.0021379837542908,-8.056160887723692,-34.952287073848154,0.8872716805701404
1,875,240,7375,6.003248238198873,6.003999183428685,0.010971581221478368,-8.055593441855061,-34.95568399054636,0.6522647820985804
3,869,240,8999,1.997825477513129,3.000453831538716,4.000624487345083,-8.049482472442765,-34.95033131442103,0.7272599320779078
2,874,120,1297,5.000623511701784,2.9997536052511564,3.0011340209361346,-8.055337311674819,-34.95197460331495,0.45935515694870865
3,869,240,7992,4.001043689442872,0.994851875035078,3.9960632264514393,-8.05067756836782,-34.952139510120425,0.43435389540989694
2,865,0,4559,4.999400728377165,3.000587968156779,1.9985534695059628,-8.055856665295662,-34.95172606862621,0.01546046543854536
1,875,240,6294,5.000102940354481,2.9997858393843297,1.9991843921332202,-8.055424693250682,-34.9512074187377,0.24254894661437357
3,877,0,567,4.999923305908422,2.9998648205116774,2.00003696045633,-8.05588033814844,-34.95148067821064,0.4831054512754
2,869,240,8960,4.0047792175282355,6.018651311302672,1.0135330171190529,-8.050966867658422,-34.95565419678905,0.4153012542117036
1,875,240,8930,3.9998610309066795,6.985685648568918,2.0000148367284813,-8.050709946709826,-34.961970613022096,0.5501790634327963
3,881,120,1328,5.000185393395451,2.9996769070193188,2.9991945419171713,-8.055902661827579,-34.95207302872605,0.38445788249189905
3,877,0,4619,4.9998229037089,2.999835983565189,1.9995086357505962,-8.055503971722585,-34.95178866661844,0.014594509870979074
2,865,0,6609,4.99997223508443,3.000070123580543,2.00004853646456,-8.055605130295024,-34.9504428437646,0.017272034560523862
3,877,0,5382,5.000127638068711,3.0013076477188245,1.9994734496023783,-8.055931340829837,-34.95118016303918,0.35553171744652295
3,881,120,2409,5.000037547689379,3.0012719339141105,2.9998688523727886,-8.051441336282958,-34.95196277374418,0.5644397288324614
3,873,0,3580,4.999528033049603,3.0006199538472185,3.000222248599727,-8.055240362713597,-34.95151320186276,0.39623768589406144
2,871,240,1996,4.99969061573478,3.000197652925362,3.000705156757165,-8.055409375341224,-34.95165395289245,0.3992206646178543
1,875,240,754,5.000139644775131,3.000689853860825,2.9970648825131363,-8.055393420045894,-34.951999755496146,0.16983949060259237
1,873,0,7035,4.99983239024092,3.0012909696438226,1.9991501143930162,-8.055679999061946,-34.95175532566428,0.5758970615870626
2,871,240,9709,4.001327902198028,0.9965711421263108,5.013761020306767,-8.045177828076802,-34.94664584358323,0.4517012869254388
3,877,0,7160,5.000849714068857,3.9980940149296162,1.9991862388795711,-8.05485411574017,-34.95331513687248,0.5459896827305583
1,875,240,1277,5.000163020091512,3.00002661414168,1.9997599391204899,-8.055362518687218,-34.95168772713126,0.2156034189812024
3,881,120,4365,5.0001856018584645,2.999546746922331,1.9998661577609391,-8.0552603513131,-34.95200767112002,0.3856813594645564
2,871,240,6715,4.002841865818657,7.005320969873674,2.000266976936072,-8.051210533154876,-34.95979286797785,0.6610976360201973
3,869,240,1909,5.000369911182981,3.0001499703811567,2.0007234052001404,-8.055746794169478,-34.95232558304699,0.019191408473942392
2,871,240,6587,5.000459141120069,5.977531151576734,0.0030947555713783832,-8.055003244541416,-34.959520839130896,0.7005131982506381
1,872,120,5092,4.999925439128251,3.000516557759395,1.9997815622898703,-8.05556852171837,-34.95200524703929,0.01427380753310265
1,875,240,3619,5.000035303509583,3.000678370876467,2.0005849784155147,-8.055540956622119,-34.95218752569262,0.14811942585091561
3,869,240,3995,5.000387905162444,3.0011081277214404,1.9996694835773596,-8.05587722390268,-34.9524474910956,0.4405937260559306
2,874,120,3381,2.004003837493037,3.000556389770128,2.000297691428428,-8.054909400829345,-34.95105507052693,0.46144062739878455
2,865,0,3934,4.999835038818179,3.0002624153056474,1.9997202421243427,-8.055629181232497,-34.95174991683001,0.015141358890155205
2,874,120,6352,5.0005999826699075,3.000010801925786,1.9997448924960488,-8.055522425223398,-34.95230202094718,0.2633687436817014
1,875,240,5141,4.9996148844846955,2.9999060625445226,2.000224262276943,-8.055204165104525,-34.952511899663556,0.012001288091982464
3,877,0,5408,4.9996271172332944,2.999917256176101,1.999464386266526,-8.055890797763729,-34.95163914503516,0.21489952724730577
2,875,240,3475,4.999165284411039,3.0003816663986087,2.0000423307505804,-8.055956301201231,-34.95155718502532,0.017903437165089388
1,875,240,5545,4.999821254674142,3.0002185186115233,2.000796992356475,-8.055436159526089,-34.95209506124942,0.21017398391901132
3,869,240,1941,4.9997335694892024,3.000781421070487,2.0001880301825494,-8.05571179713087,-34.951668802198135,0.015259623488157915
2,871,240,1828,4.999921580931499,3.000011877642579,2.9987128648907424,-8.056542168745182,-34.95178964352886,0.4967848074097131
3,881,120,4129,5.0000459567224524,2.9996930275894007,2.000860358736543,-8.055509847499899,-34.95125749016236,0.45410073198350065
1,873,0,528,5.000245322185024,3.000279354669533,2.000870924948105,-8.05598872667414,-34.95164150724083,0.16608922767310777
1,873,0,2557,5.000024182196068,3.0013599604015804,2.998081142430455,-8.055626700965224,-34.951179451970496,0.012706986272113164
1,872,120,3752,5.000539109937054,3.000696024827629,2.9989797072079196,-8.05551518262836,-34.95145659455328,0.46480225475495696
3,869,240,1129,5.000177264853978,3.000848357737928,2.0002324318671065,-8.055895103340776,-34.952083562096554,0.15312057616793662
1,875,0,6325,6.002781031619067,5.010510337987048,0.9964363178018263,-8.056210368717359,-34.95230258707962,0.17343817509638482
2,865,0,5352,4.9998950712601,3.0002948017779834,1.9983785721433416,-8.056273356350122,-34.951742484494005,0.013068910092218732
3,869,240,6030,4.999922751896417,3.0004401613312197,2.0001424645339787,-8.0557998453762,-34.95186698963029,0.010566523057087246
3,869,240,3909,5.000384746908619,2.9997114783072627,2.999427214836429,-8.056450102402241,-34.95065834647522,0.016208192019298077
3,869,120,9648,3.0053980831123503,1.9969774160941038,6.0940746618679436,-8.046722457342256,-34.94636239571111,0.4846842651094325
1,873,0,6131,5.000827593414322,3.001179817212651,2.000069081382069,-8.05647881122406,-34.95200585225566,0.1618428328322248
2,865,0,2464,4.999181835059239,2.9997647045219282,3.000324268366929,-8.05555084199698,-34.95125587275145,0.013015059045362702
1,872,120,9674,3.0055154208663857,0.9773914180981255,5.051846509612699,-8.047249164339146,-34.94833703103194,0.6177490574707359
