ponto_id,prediction
9190,"[-8.048761966059342, -34.95783171288859]"
9194,"[-8.048914777788102, -34.95040261874415]"
9199,"[-8.049327539852598, -34.9531423236093]"
9205,"[-8.048228957465358, -34.94731931126428]"
9211,"[-8.048976918696777, -34.950474828457665]"
9214,"[-8.04894808518115, -34.95047681067249]"
9218,"[-8.048759170357123, -34.95784108105835]"
9220,"[-8.04895260811564, -34.95047738510406]"
9222,"[-8.048209731384164, -34.94700076186607]"
9223,"[-8.048153303502572, -34.947027135040656]"
9224,"[-8.049327539852598, -34.9531423236093]"
9229,"[-8.048971273756548, -34.950477067491455]"
9230,"[-8.048209731384164, -34.94700076186607]"
9231,"[-8.048387121779728, -34.95946279755393]"
9232,"[-8.048759170357123, -34.95784108105835]"
9235,"[-8.0485082603035, -34.952305135344155]"
9241,"[-8.048971273756548, -34.950477067491455]"
9243,"[-8.048744401292284, -34.95789149707067]"
9245,"[-8.048505491827774, -34.9523131076134]"
9249,"[-8.04925830448923, -34.953247101904324]"
9251,"[-8.04850093540145, -34.95232696040786]"
9252,"[-8.048971273756548, -34.950477067491455]"
9258,"[-8.04850093540145, -34.95232696040786]"
9264,"[-8.04850515363104, -34.95231410451181]"
9266,"[-8.048209731384164, -34.94700076186607]"
9267,"[-8.048386691781918, -34.95946308548905]"
9270,"[-8.048395922956432, -34.95950126690791]"
9273,"[-8.048209731384164, -34.94700076186607]"
9275,"[-8.048387121779728, -34.95946279755393]"
9281,"[-8.048929381482376, -34.95046288753299]"
9290,"[-8.048387282491843, -34.95946270364475]"
9292,"[-8.048934782981974, -34.95058866199491]"
9296,"[-8.048321398992272, -34.946965448043784]"
9299,"[-8.04893336146317, -34.95059207542061]"
9302,"[-8.048358522050854, -34.958750810664036]"
9307,"[-8.048358522050854, -34.958750810664036]"
9311,"[-8.048355967425232, -34.95875662853501]"
9312,"[-8.04893336146317, -34.95059207542061]"
9313,"[-8.04893336146317, -34.95059207542061]"
9315,"[-8.04838784942774, -34.95946244901323]"
9319,"[-8.048358522050854, -34.958750810664036]"
9320,"[-8.048358522050854, -34.958750810664036]"
9321,"[-8.048235308187428, -34.94690878093685]"
9324,"[-8.04838784942774, -34.95946244901323]"
9327,"[-8.048358522050854, -34.958750810664036]"
9328,"[-8.048358522050854, -34.958750810664036]"
9329,"[-8.049267202480218, -34.95326226151524]"
9330,"[-8.048235308187428, -34.94690878093685]"
9334,"[-8.048241915771362, -34.9469193916688]"
9336,"[-8.04826268168596, -34.94732882285689]"
9341,"[-8.04826268168596, -34.94732882285689]"
9346,"[-8.048296485993436, -34.947305820164416]"
9348,"[-8.048296485993436, -34.947305820164416]"
9354,"[-8.048941826288878, -34.9505402163469]"
9362,"[-8.047970696497433, -34.94761831130907]"
9365,"[-8.04796989579417, -34.94761833729599]"
9371,"[-8.047970574923976, -34.94761831524392]"
9372,"[-8.048247867961837, -34.94699642520711]"
9374,"[-8.04796897330943, -34.94761836744625]"
9375,"[-8.048941826288878, -34.9505402163469]"
9376,"[-8.047970696497433, -34.94761831130907]"
9379,"[-8.047970696497433, -34.94761831130907]"
9380,"[-8.047973375675275, -34.94761822555432]"
9384,"[-8.049267202480218, -34.95326226151524]"
9387,"[-8.048939341635952, -34.95057636922903]"
9390,"[-8.048222213945314, -34.946979203037635]"
9391,"[-8.04894808518115, -34.95047681067249]"
9392,"[-8.047970696497433, -34.94761831130907]"
9393,"[-8.047970696497433, -34.94761831130907]"
9394,"[-8.048939341635952, -34.95057636922903]"
9395,"[-8.048939341635952, -34.95057636922903]"
9396,"[-8.047970696497433, -34.94761831130907]"
9402,"[-8.048939341635952, -34.95057636922903]"
9409,"[-8.047971850119543, -34.94761827416107]"
9414,"[-8.04797292834094, -34.947618239746994]"
9419,"[-8.049248740208922, -34.95322992653664]"
9421,"[-8.047977796223236, -34.94761808787451]"
9422,"[-8.048744726619175, -34.95055966744469]"
9423,"[-8.047988568109822, -34.94761776993047]"
9429,"[-8.047690154248638, -34.9534583921217]"
9433,"[-8.048744726619175, -34.95055966744469]"
9434,"[-8.047377327594154, -34.947573098580854]"
9440,"[-8.04823504571333, -34.94692649037777]"
9441,"[-8.047377327594154, -34.947573098580854]"
9448,"[-8.047377019336537, -34.94757307228376]"
9450,"[-8.048213239380484, -34.94696631730456]"
9452,"[-8.047690154248638, -34.9534583921217]"
9453,"[-8.04687235002631, -34.95018001190959]"
9454,"[-8.047377019336537, -34.94757307228376]"
9455,"[-8.047377019336537, -34.94757307228376]"
9459,"[-8.047675693976768, -34.953482836542015]"
9469,"[-8.0473776147148, -34.94757312444415]"
9470,"[-8.047690154248638, -34.9534583921217]"
9471,"[-8.0473776147148, -34.94757312444415]"
9472,"[-8.04687235002631, -34.95018001190959]"
9477,"[-8.0473776147148, -34.94757312444415]"
9481,"[-8.047378209685114, -34.94757317774875]"
9484,"[-8.047378209685114, -34.94757317774875]"
9485,"[-8.04667457640471, -34.95362573206847]"
9491,"[-8.04687235002631, -34.95018001190959]"
9492,"[-8.04738406130595, -34.9475736700202]"
9493,"[-8.047377752930709, -34.947573136863134]"
9494,"[-8.04667457640471, -34.95362573206847]"
9499,"[-8.046788683934697, -34.945202972988966]"
9504,"[-8.046791790017963, -34.9474230977759]"
9513,"[-8.046871730354471, -34.95017823190556]"
9514,"[-8.04680796935162, -34.94743130574578]"
9518,"[-8.04680796935162, -34.94743130574578]"
9519,"[-8.046887809399314, -34.94747015963224]"
9520,"[-8.046672917276588, -34.953630414057365]"
9521,"[-8.04680796935162, -34.94743130574578]"
9536,"[-8.04667605899085, -34.95362396381229]"
9540,"[-8.046788683934697, -34.945202972988966]"
9542,"[-8.04687208997275, -34.950179264633505]"
9543,"[-8.04687208997275, -34.950179264633505]"
9545,"[-8.046788683934697, -34.945202972988966]"
9549,"[-8.046788683934697, -34.945202972988966]"
9552,"[-8.046680545944984, -34.95361822355888]"
9553,"[-8.046788683934697, -34.945202972988966]"
9556,"[-8.046874660296098, -34.95018666838779]"
9558,"[-8.046794516666502, -34.94521342459917]"
9562,"[-8.046787088806287, -34.94519980055173]"
9564,"[-8.046787088806287, -34.94519980055173]"
9566,"[-8.046542246420145, -34.950670317673044]"
9568,"[-8.046680545944984, -34.95361822355888]"
9571,"[-8.046540357163803, -34.950679621194745]"
9575,"[-8.046540357163803, -34.950679621194745]"
9582,"[-8.046787088806287, -34.94519980055173]"
9587,"[-8.046520729303106, -34.94540181729876]"
9590,"[-8.046520729303106, -34.94540181729876]"
9591,"[-8.046520729303106, -34.94540181729876]"
9594,"[-8.046960466321067, -34.946605236520384]"
9601,"[-8.046520729303106, -34.94540181729876]"
9602,"[-8.046520729303106, -34.94540181729876]"
9603,"[-8.046520729303106, -34.94540181729876]"
9604,"[-8.04686151016489, -34.94745766915538]"
9605,"[-8.046802839080772, -34.94742871782906]"
9609,"[-8.046960474531867, -34.94661846677749]"
9613,"[-8.046520729303106, -34.94540181729876]"
9614,"[-8.046525423748685, -34.94540179343464]"
9615,"[-8.046520729303106, -34.94540181729876]"
9616,"[-8.046701118402442, -34.953585015499144]"
9621,"[-8.04686151016489, -34.94745766915538]"
9622,"[-8.04686151016489, -34.94745766915538]"
9627,"[-8.046930704875427, -34.94748769076096]"
9633,"[-8.046786961341972, -34.947420618901326]"
9635,"[-8.046955056803279, -34.94750285889622]"
9637,"[-8.046930704875427, -34.94748769076096]"
9638,"[-8.046930704875427, -34.94748769076096]"
9640,"[-8.046679860485236, -34.95361913825477]"
9641,"[-8.046538486266579, -34.95068898464894]"
9643,"[-8.04653992715806, -34.95068175871371]"
9644,"[-8.046546470286355, -34.950649917416726]"
9645,"[-8.046540357163803, -34.950679621194745]"
9651,"[-8.046874660296098, -34.95018666838779]"
9653,"[-8.046874660296098, -34.95018666838779]"
9664,"[-8.046549197384174, -34.95207303778617]"
9668,"[-8.046562315299038, -34.952024204797475]"
9672,"[-8.046569642570503, -34.95199343586534]"
9674,"[-8.046569642570503, -34.95199343586534]"
9675,"[-8.046560564918291, -34.95203140375739]"
9677,"[-8.046537184752381, -34.950695608265335]"
9678,"[-8.046539456141067, -34.95068410965424]"
0,"[-8.055518162749784, -34.95168928117362]"
3,"[-8.055518162749784, -34.95168928117362]"
8,"[-8.055784, -34.95160800000001]"
10,"[-8.055518162749784, -34.95168928117362]"
12,"[-8.055518162749784, -34.95168928117362]"
14,"[-8.055518162749784, -34.95168928117362]"
17,"[-8.055518162749784, -34.95168928117362]"
19,"[-8.055518162749784, -34.95168928117362]"
23,"[-8.055518162749784, -34.95168928117362]"
29,"[-8.055518162749784, -34.95168928117362]"
30,"[-8.05552278543112, -34.95164601233546]"
31,"[-8.055518162749784, -34.95168928117362]"
33,"[-8.055518162749784, -34.95168928117362]"
36,"[-8.055518162749784, -34.95168928117362]"
37,"[-8.055518162749784, -34.95168928117362]"
39,"[-8.055518162749784, -34.95168928117362]"
41,"[-8.055518162749784, -34.95168928117362]"
46,"[-8.055518162749784, -34.95168928117362]"
47,"[-8.055518162749784, -34.95168928117362]"
48,"[-8.055518162749784, -34.95168928117362]"
50,"[-8.055518162749784, -34.95168928117362]"
56,"[-8.055518162749784, -34.95168928117362]"
58,"[-8.055518162749784, -34.95168928117362]"
59,"[-8.055518162749784, -34.95168928117362]"
61,"[-8.055518162749784, -34.95168928117362]"
65,"[-8.055518162749784, -34.95168928117362]"
68,"[-8.055518162749784, -34.95168928117362]"
69,"[-8.055518162749784, -34.95168928117362]"
70,"[-8.055518162749784, -34.95168928117362]"
73,"[-8.055424, -34.951597]"
76,"[-8.055424, -34.951597]"
79,"[-8.055424, -34.951597]"
80,"[-8.055424, -34.951597]"
81,"[-8.055424, -34.951597]"
87,"[-8.055424, -34.951597]"
88,"[-8.055424, -34.951597]"
91,"[-8.055424, -34.951597]"
92,"[-8.055424, -34.951597]"
93,"[-8.055424, -34.951597]"
95,"[-8.055424, -34.951597]"
96,"[-8.055424, -34.951597]"
99,"[-8.055469711208872, -34.951650515561596]"
100,"[-8.055469711208872, -34.951650515561596]"
101,"[-8.055424, -34.951597]"
102,"[-8.055424, -34.951597]"
103,"[-8.055424, -34.951597]"
104,"[-8.055424, -34.951597]"
106,"[-8.055424, -34.951597]"
107,"[-8.055424, -34.951597]"
108,"[-8.055424, -34.951597]"
111,"[-8.055424, -34.951597]"
118,"[-8.055387676342532, -34.951733380295806]"
119,"[-8.055629818887713, -34.95160328891045]"
122,"[-8.055629818887713, -34.95160328891045]"
131,"[-8.055629818887713, -34.95160328891045]"
132,"[-8.055629818887713, -34.95160328891045]"
135,"[-8.055629818887713, -34.95160328891045]"
144,"[-8.055629818887713, -34.95160328891045]"
149,"[-8.055629818887713, -34.95160328891045]"
151,"[-8.055629818887713, -34.95160328891045]"
157,"[-8.055608126584156, -34.951602626090065]"
164,"[-8.055608126584156, -34.951602626090065]"
167,"[-8.055608126584156, -34.951602626090065]"
168,"[-8.055608126584156, -34.951602626090065]"
169,"[-8.055424, -34.951597]"
172,"[-8.055608126584156, -34.951602626090065]"
176,"[-8.055608126584156, -34.951602626090065]"
177,"[-8.055608126584156, -34.951602626090065]"
179,"[-8.055501623003531, -34.951604397546575]"
180,"[-8.055678835990493, -34.95154929182101]"
181,"[-8.055506, -34.951693]"
185,"[-8.055786, -34.951505]"
196,"[-8.055786, -34.951505]"
199,"[-8.055786, -34.951505]"
209,"[-8.055784, -34.95160800000001]"
211,"[-8.055784, -34.95160800000001]"
212,"[-8.055784, -34.95160800000001]"
214,"[-8.055784, -34.95160800000001]"
217,"[-8.055784, -34.95160800000001]"
218,"[-8.055784, -34.95160800000001]"
221,"[-8.055669451948008, -34.95160909972044]"
222,"[-8.055669451948008, -34.95160909972044]"
229,"[-8.055669451948008, -34.95160909972044]"
230,"[-8.055596545450522, -34.951602272222104]"
233,"[-8.055596545450522, -34.951602272222104]"
239,"[-8.055596545450522, -34.951602272222104]"
245,"[-8.055596545450522, -34.951602272222104]"
247,"[-8.055596545450522, -34.951602272222104]"
248,"[-8.055596545450522, -34.951602272222104]"
251,"[-8.055596545450522, -34.951602272222104]"
252,"[-8.055784, -34.951608]"
257,"[-8.055784, -34.951608]"
263,"[-8.055784, -34.951608]"
265,"[-8.055784, -34.951608]"
267,"[-8.055476658369203, -34.951598609005735]"
274,"[-8.055469711208872, -34.951650515561596]"
286,"[-8.055430507884457, -34.95170415817174]"
288,"[-8.055430507884457, -34.95170415817174]"
291,"[-8.055430507884457, -34.95170415817174]"
292,"[-8.055430507884457, -34.95170415817174]"
300,"[-8.055430507884457, -34.95170415817174]"
304,"[-8.055501177820114, -34.9516528579803]"
308,"[-8.055430507884457, -34.95170415817174]"
311,"[-8.055430507884457, -34.95170415817174]"
315,"[-8.055510350214275, -34.95160447211806]"
316,"[-8.055510350214275, -34.95160447211806]"
318,"[-8.055510350214275, -34.95160447211806]"
319,"[-8.055510350214275, -34.95160447211806]"
321,"[-8.055510350214275, -34.95160447211806]"
323,"[-8.055510350214275, -34.95160447211806]"
328,"[-8.055510350214275, -34.95160447211806]"
330,"[-8.055757313984008, -34.951616159393375]"
332,"[-8.055757313984008, -34.951616159393375]"
333,"[-8.055757313984008, -34.951616159393375]"
334,"[-8.055757313984008, -34.951616159393375]"
335,"[-8.055757313984008, -34.951616159393375]"
337,"[-8.055547756858791, -34.95163929058457]"
346,"[-8.055547756858791, -34.95163929058457]"
349,"[-8.055547756858791, -34.95163929058457]"
350,"[-8.055547756858791, -34.95163929058457]"
353,"[-8.055547756858791, -34.95163929058457]"
354,"[-8.055597647717764, -34.951647017234386]"
360,"[-8.055785999999994, -34.95150499999999]"
367,"[-8.055400721481883, -34.95172721356134]"
379,"[-8.055400721481883, -34.95172721356134]"
381,"[-8.055654153913165, -34.951604032480674]"
385,"[-8.055732159849812, -34.951524178144545]"
388,"[-8.055732159849812, -34.951524178144545]"
393,"[-8.055732159849812, -34.951524178144545]"
394,"[-8.055732159849812, -34.951524178144545]"
400,"[-8.055732159849812, -34.951524178144545]"
401,"[-8.055732159849812, -34.951524178144545]"
402,"[-8.055732159849812, -34.951524178144545]"
408,"[-8.055380000000001, -34.951736]"
409,"[-8.055380000000001, -34.951736]"
411,"[-8.055380000000001, -34.951736]"
415,"[-8.055380000000001, -34.951736]"
416,"[-8.055380000000001, -34.951736]"
427,"[-8.05578580200212, -34.9515151968909]"
429,"[-8.05578580200212, -34.9515151968909]"
433,"[-8.05578580200212, -34.9515151968909]"
435,"[-8.05578580200212, -34.9515151968909]"
439,"[-8.05578580200212, -34.9515151968909]"
445,"[-8.05578580200212, -34.9515151968909]"
447,"[-8.05578580200212, -34.9515151968909]"
449,"[-8.05578580200212, -34.9515151968909]"
453,"[-8.05578580200212, -34.9515151968909]"
455,"[-8.05578580200212, -34.9515151968909]"
457,"[-8.05578580200212, -34.9515151968909]"
461,"[-8.05578580200212, -34.9515151968909]"
462,"[-8.05578580200212, -34.9515151968909]"
465,"[-8.055740853111585, -34.951535312910785]"
468,"[-8.055740853111585, -34.951535312910785]"
472,"[-8.055740853111585, -34.951535312910785]"
473,"[-8.055740853111585, -34.951535312910785]"
474,"[-8.055740853111585, -34.951535312910785]"
476,"[-8.055740853111585, -34.951535312910785]"
477,"[-8.055740853111585, -34.951535312910785]"
483,"[-8.055740853111585, -34.951535312910785]"
485,"[-8.055740853111585, -34.951535312910785]"
486,"[-8.055740853111585, -34.951535312910785]"
487,"[-8.055740853111585, -34.951535312910785]"
495,"[-8.055538726679574, -34.9516751592797]"
496,"[-8.055538726679574, -34.9516751592797]"
500,"[-8.055509994523684, -34.951688028628205]"
503,"[-8.055509994523684, -34.951688028628205]"
509,"[-8.055509994523684, -34.951688028628205]"
510,"[-8.055509994523684, -34.951688028628205]"
511,"[-8.055509994523684, -34.951688028628205]"
513,"[-8.055509994523684, -34.951688028628205]"
518,"[-8.055506, -34.95169300000001]"
524,"[-8.055506, -34.95169300000001]"
528,"[-8.055379999999998, -34.951736000000004]"
530,"[-8.055379999999998, -34.951736000000004]"
532,"[-8.055491304199329, -34.95167579516019]"
533,"[-8.055491304199329, -34.95167579516019]"
538,"[-8.055491304199329, -34.95167579516019]"
540,"[-8.055491304199329, -34.95167579516019]"
543,"[-8.055491304199329, -34.95167579516019]"
544,"[-8.055491304199329, -34.95167579516019]"
550,"[-8.055491304199329, -34.95167579516019]"
551,"[-8.055491304199329, -34.95167579516019]"
554,"[-8.055491304199329, -34.95167579516019]"
555,"[-8.055491304199329, -34.95167579516019]"
563,"[-8.055491304199329, -34.95167579516019]"
564,"[-8.055491304199329, -34.95167579516019]"
567,"[-8.055491304199329, -34.95167579516019]"
568,"[-8.055491304199329, -34.95167579516019]"
576,"[-8.055491304199329, -34.95167579516019]"
577,"[-8.055786, -34.95150499999999]"
582,"[-8.055491304199329, -34.95167579516019]"
586,"[-8.055491304199329, -34.95167579516019]"
590,"[-8.055491304199329, -34.95167579516019]"
591,"[-8.055491304199329, -34.95167579516019]"
592,"[-8.055491304199329, -34.95167579516019]"
594,"[-8.055491304199329, -34.95167579516019]"
601,"[-8.055786000000001, -34.951505]"
603,"[-8.055491304199329, -34.95167579516019]"
604,"[-8.055491304199329, -34.95167579516019]"
605,"[-8.055491304199329, -34.95167579516019]"
611,"[-8.055491304199329, -34.95167579516019]"
613,"[-8.055491304199329, -34.95167579516019]"
617,"[-8.055491304199329, -34.95167579516019]"
618,"[-8.055491304199329, -34.95167579516019]"
620,"[-8.055491304199329, -34.95167579516019]"
623,"[-8.055491304199329, -34.95167579516019]"
624,"[-8.055380000000003, -34.95173600000001]"
625,"[-8.055418168148458, -34.951722974362035]"
633,"[-8.055418168148458, -34.951722974362035]"
637,"[-8.055418168148458, -34.951722974362035]"
641,"[-8.055418168148458, -34.951722974362035]"
642,"[-8.055672884137355, -34.95154413364391]"
647,"[-8.05538948519215, -34.95173169930133]"
653,"[-8.05538948519215, -34.95173169930133]"
654,"[-8.05538948519215, -34.95173169930133]"
655,"[-8.05538948519215, -34.95173169930133]"
664,"[-8.055386745651473, -34.95173212886425]"
665,"[-8.055386745651473, -34.95173212886425]"
668,"[-8.055386745651473, -34.95173212886425]"
673,"[-8.055386745651473, -34.95173212886425]"
675,"[-8.055386745651473, -34.95173212886425]"
676,"[-8.055386745651473, -34.95173212886425]"
678,"[-8.055386745651473, -34.95173212886425]"
682,"[-8.055386745651473, -34.95173212886425]"
683,"[-8.055386745651473, -34.95173212886425]"
693,"[-8.055386745651473, -34.95173212886425]"
694,"[-8.055386745651473, -34.95173212886425]"
696,"[-8.055386745651473, -34.95173212886425]"
700,"[-8.055386745651473, -34.95173212886425]"
706,"[-8.055386745651473, -34.95173212886425]"
708,"[-8.055386745651473, -34.95173212886425]"
710,"[-8.055386745651473, -34.95173212886425]"
711,"[-8.055382011233911, -34.95173536277737]"
712,"[-8.055403671759178, -34.95172850003668]"
713,"[-8.055386745651473, -34.95173212886425]"
715,"[-8.055386745651473, -34.95173212886425]"
718,"[-8.055386745651473, -34.95173212886425]"
724,"[-8.055386745651473, -34.95173212886425]"
730,"[-8.055386745651473, -34.95173212886425]"
733,"[-8.055386745651473, -34.95173212886425]"
736,"[-8.055386745651473, -34.95173212886425]"
737,"[-8.055386745651473, -34.95173212886425]"
738,"[-8.055386745651473, -34.95173212886425]"
740,"[-8.055386745651473, -34.95173212886425]"
742,"[-8.055386745651473, -34.95173212886425]"
743,"[-8.055386745651473, -34.95173212886425]"
744,"[-8.055386745651473, -34.95173212886425]"
745,"[-8.055386745651473, -34.95173212886425]"
747,"[-8.055386745651473, -34.95173212886425]"
748,"[-8.055386745651473, -34.95173212886425]"
749,"[-8.055386745651473, -34.95173212886425]"
751,"[-8.055386745651473, -34.95173212886425]"
753,"[-8.055386745651473, -34.95173212886425]"
758,"[-8.055386745651473, -34.95173212886425]"
759,"[-8.055386745651473, -34.95173212886425]"
761,"[-8.055386745651473, -34.95173212886425]"
763,"[-8.055386745651473, -34.95173212886425]"
764,"[-8.055386745651473, -34.95173212886425]"
765,"[-8.055386745651473, -34.95173212886425]"
766,"[-8.055386745651473, -34.95173212886425]"
773,"[-8.055386745651473, -34.95173212886425]"
774,"[-8.055386745651473, -34.95173212886425]"
782,"[-8.055386745651473, -34.95173212886425]"
786,"[-8.055386745651473, -34.95173212886425]"
789,"[-8.055386745651473, -34.95173212886425]"
794,"[-8.055386745651473, -34.95173212886425]"
795,"[-8.055386745651473, -34.95173212886425]"
799,"[-8.055386745651473, -34.95173212886425]"
800,"[-8.055400765441826, -34.95172942085011]"
809,"[-8.055400765441826, -34.95172942085011]"
810,"[-8.055400765441826, -34.95172942085011]"
811,"[-8.055400765441826, -34.95172942085011]"
815,"[-8.055400765441826, -34.95172942085011]"
828,"[-8.055400765441826, -34.95172942085011]"
831,"[-8.055400765441826, -34.95172942085011]"
833,"[-8.055400765441826, -34.95172942085011]"
834,"[-8.055400765441826, -34.95172942085011]"
835,"[-8.055400765441826, -34.95172942085011]"
837,"[-8.055400765441826, -34.95172942085011]"
841,"[-8.055400765441826, -34.95172942085011]"
852,"[-8.055400765441826, -34.95172942085011]"
856,"[-8.055400765441826, -34.95172942085011]"
858,"[-8.055400765441826, -34.95172942085011]"
862,"[-8.055400765441826, -34.95172942085011]"
866,"[-8.055400765441826, -34.95172942085011]"
868,"[-8.055400765441826, -34.95172942085011]"
871,"[-8.055400765441826, -34.95172942085011]"
872,"[-8.055400765441826, -34.95172942085011]"
877,"[-8.055400765441826, -34.95172942085011]"
879,"[-8.055400765441826, -34.95172942085011]"
881,"[-8.055400765441826, -34.95172942085011]"
883,"[-8.055400765441826, -34.95172942085011]"
906,"[-8.055380000000003, -34.951736000000004]"
908,"[-8.055379999999998, -34.951736]"
914,"[-8.055379999999998, -34.951736]"
921,"[-8.055379999999998, -34.951736]"
927,"[-8.055379999999998, -34.951736]"
932,"[-8.055379999999998, -34.951736]"
934,"[-8.055379999999998, -34.951736]"
940,"[-8.055379999999998, -34.95173599999998]"
947,"[-8.055379999999998, -34.95173599999998]"
952,"[-8.055379999999998, -34.95173599999998]"
957,"[-8.055379999999998, -34.95173599999998]"
958,"[-8.055379999999998, -34.95173599999998]"
960,"[-8.055379999999998, -34.95173599999998]"
964,"[-8.055379999999998, -34.95173599999998]"
965,"[-8.055379999999998, -34.95173599999999]"
967,"[-8.055379999999998, -34.95173599999998]"
970,"[-8.055379999999998, -34.95173599999998]"
971,"[-8.055379999999998, -34.95173599999998]"
982,"[-8.055380000000003, -34.95173599999999]"
994,"[-8.055380000000003, -34.95173599999999]"
996,"[-8.055460812723057, -34.95171039596893]"
997,"[-8.055380000000003, -34.95173599999999]"
1002,"[-8.055380000000003, -34.95173599999999]"
1005,"[-8.055386940638058, -34.951733800985956]"
1009,"[-8.055386940638058, -34.951733800985956]"
1010,"[-8.055386940638058, -34.951733800985956]"
1017,"[-8.055386940638058, -34.951733800985956]"
1018,"[-8.055386940638058, -34.951733800985956]"
1020,"[-8.055386940638058, -34.951733800985956]"
1022,"[-8.055386940638058, -34.951733800985956]"
1025,"[-8.055386940638058, -34.951733800985956]"
1027,"[-8.055386940638058, -34.951733800985956]"
1034,"[-8.055386940638058, -34.951733800985956]"
1038,"[-8.055386940638058, -34.951733800985956]"
1042,"[-8.055386940638058, -34.951733800985956]"
1044,"[-8.055422905005058, -34.95172240633504]"
1046,"[-8.055422905005058, -34.95172240633504]"
1052,"[-8.055422905005058, -34.95172240633504]"
1053,"[-8.055422905005058, -34.95172240633504]"
1055,"[-8.055422905005058, -34.95172240633504]"
1056,"[-8.055422905005058, -34.95172240633504]"
1057,"[-8.055422905005058, -34.95172240633504]"
1061,"[-8.055422905005058, -34.95172240633504]"
1068,"[-8.055422905005058, -34.95172240633504]"
1071,"[-8.055422905005058, -34.95172240633504]"
1074,"[-8.055422905005058, -34.95172240633504]"
1075,"[-8.055422905005058, -34.95172240633504]"
1076,"[-8.055422905005058, -34.95172240633504]"
1078,"[-8.055422905005058, -34.95172240633504]"
1084,"[-8.055422905005058, -34.95172240633504]"
1087,"[-8.055422905005058, -34.95172240633504]"
1090,"[-8.055422905005058, -34.95172240633504]"
1095,"[-8.055422905005058, -34.95172240633504]"
1101,"[-8.055422905005058, -34.95172240633504]"
1103,"[-8.055422905005058, -34.95172240633504]"
1107,"[-8.055422905005058, -34.95172240633504]"
1108,"[-8.055422905005058, -34.95172240633504]"
1111,"[-8.055422905005058, -34.95172240633504]"
1112,"[-8.055422905005058, -34.95172240633504]"
1115,"[-8.055422905005058, -34.95172240633504]"
1123,"[-8.055422905005058, -34.95172240633504]"
1126,"[-8.055422905005058, -34.95172240633504]"
1127,"[-8.055422905005058, -34.95172240633504]"
1139,"[-8.055409592774676, -34.95172662407138]"
1142,"[-8.055409592774676, -34.95172662407138]"
1144,"[-8.055409592774676, -34.95172662407138]"
1145,"[-8.055409592774676, -34.95172662407138]"
1147,"[-8.055409592774676, -34.95172662407138]"
1149,"[-8.055409592774676, -34.95172662407138]"
1152,"[-8.055409592774676, -34.95172662407138]"
1153,"[-8.055409592774676, -34.95172662407138]"
1155,"[-8.055409592774676, -34.95172662407138]"
1156,"[-8.055409592774676, -34.95172662407138]"
1157,"[-8.055409592774676, -34.95172662407138]"
1162,"[-8.055409592774676, -34.95172662407138]"
1163,"[-8.055409592774676, -34.95172662407138]"
1166,"[-8.055408306731387, -34.951727031530645]"
1168,"[-8.055408306731387, -34.951727031530645]"
1172,"[-8.055408306731387, -34.951727031530645]"
1175,"[-8.055408306731387, -34.951727031530645]"
1176,"[-8.055408306731387, -34.951727031530645]"
1180,"[-8.055408306731387, -34.951727031530645]"
1183,"[-8.055408306731387, -34.951727031530645]"
1188,"[-8.055408306731387, -34.951727031530645]"
1193,"[-8.055408306731387, -34.951727031530645]"
1194,"[-8.055408306731387, -34.951727031530645]"
1195,"[-8.055408306731387, -34.951727031530645]"
1197,"[-8.055408306731387, -34.951727031530645]"
1199,"[-8.055408306731387, -34.951727031530645]"
1201,"[-8.055408306731387, -34.951727031530645]"
1204,"[-8.055408306731387, -34.951727031530645]"
1210,"[-8.055408306731387, -34.951727031530645]"
1217,"[-8.055408306731387, -34.951727031530645]"
1219,"[-8.055408306731387, -34.951727031530645]"
1220,"[-8.055408306731387, -34.951727031530645]"
1222,"[-8.055472068129724, -34.95170682989948]"
1224,"[-8.055408306731387, -34.951727031530645]"
1226,"[-8.055408306731387, -34.951727031530645]"
1233,"[-8.055408306731387, -34.951727031530645]"
1244,"[-8.055408306731387, -34.951727031530645]"
1245,"[-8.055408306731387, -34.951727031530645]"
1247,"[-8.055408306731387, -34.951727031530645]"
1250,"[-8.055408306731387, -34.951727031530645]"
1253,"[-8.055408306731387, -34.951727031530645]"
1254,"[-8.055408306731387, -34.951727031530645]"
1261,"[-8.055408306731387, -34.951727031530645]"
1263,"[-8.055408306731387, -34.951727031530645]"
1277,"[-8.055405080585556, -34.95172805367585]"
1278,"[-8.055405080585556, -34.95172805367585]"
1281,"[-8.055405080585556, -34.95172805367585]"
1282,"[-8.055405080585556, -34.95172805367585]"
1285,"[-8.055405080585556, -34.95172805367585]"
1287,"[-8.055405080585556, -34.95172805367585]"
1295,"[-8.055405080585556, -34.95172805367585]"
1297,"[-8.055405080585556, -34.95172805367585]"
1298,"[-8.055405412214265, -34.95172794860538]"
1310,"[-8.05540596906332, -34.951727772177954]"
1313,"[-8.05540596906332, -34.951727772177954]"
1314,"[-8.05540596906332, -34.951727772177954]"
1315,"[-8.05540596906332, -34.951727772177954]"
1318,"[-8.05540596906332, -34.951727772177954]"
1320,"[-8.05540596906332, -34.951727772177954]"
1322,"[-8.05540596906332, -34.951727772177954]"
1323,"[-8.05540596906332, -34.951727772177954]"
1328,"[-8.05540596906332, -34.951727772177954]"
1329,"[-8.05540596906332, -34.951727772177954]"
